# StartTime = 12/08/2024 02:42:21.1452 PM
Time (sec), Vehicle speed (MPH), Control module voltage (V), Engine RPM (RPM), Engine coolant temperature (°F), Ambient air temperature (°F), Engine oil temperature (°F), Absolute load value (%), Actual engine - percent torque (%), Barometric pressure (inHg), Total fuel economy (MPG), Total CO2 (lbs), Instant CO2 rate (lb/mile), Instant fuel economy (MPG), Fuel rate (gal/hr), CO2 flow (lb/min)
336.387,11.80605,13.418,1091.75,168.8,44.6,143.6,18.03922,10,29.2348,18.65645,44.35835,0.743621,26.35191,0.448015,0.1463205
336.814,10.56331,13.418,1103.5,168.8,44.6,143.6,18.03922,10,29.2348,18.65655,44.35932,0.8749629,22.39619,0.4716566,0.1540417
337.143,9.941939,13.418,1122.25,168.8,44.6,143.6,36.07843,15,29.2348,18.65663,44.36022,0.8684619,22.56384,0.4406138,0.1439033
337.539,9.941939,13.418,1312,168.8,44.6,143.6,36.86274,28,29.2348,18.65614,44.36258,2.118154,9.251372,1.074645,0.350976
337.886,10.56331,13.418,1444.5,168.8,44.6,143.6,65.4902,51,29.2348,18.65488,44.3667,3.629973,5.398342,1.95677,0.6390756
338.341,11.18468,13.418,1764.25,168.8,44.6,143.6,33.33333,43,29.2348,18.65374,44.37061,3.618494,5.415467,2.065322,0.6745284
338.687,12.42742,13.418,1672.75,168.8,44.6,143.6,12.54902,15,29.2348,18.65378,44.37181,0.9615139,20.38019,0.6097796,0.1991524
339.190,13.67017,13.418,1600,168.8,44.6,143.6,15.68627,8,29.2348,18.65407,44.3729,0.6522808,30.04202,0.4550348,0.1486131
339.552,13.67017,13.232,1544.5,168.8,44.6,143.6,14.11765,7,29.2348,18.65423,44.37394,0.7542405,25.98088,0.5261625,0.1718432
339.976,13.67017,13.232,1560.25,168.8,44.6,143.6,24.31373,16,29.2348,18.65428,44.37577,0.9895813,19.80215,0.6903375,0.2254623
340.369,14.29154,13.232,1686.75,168.8,44.6,143.6,32.15686,25,29.2348,18.65409,44.37773,1.371675,14.28606,1.000383,0.3267224
340.730,14.29154,13.232,1663.75,168.8,44.6,143.6,34.11765,29,29.2348,18.65357,44.38073,1.661834,11.79169,1.212,0.395836
341.094,14.91291,13.232,1768.75,168.8,44.6,143.6,50.98039,44,29.2348,18.65278,44.38433,2.301808,8.513235,1.751732,0.5721109
341.566,16.15565,13.232,1899,168.8,44.6,143.6,43.52941,44,29.2348,18.6522,44.38741,1.982902,9.882402,1.63479,0.5339178
341.943,17.39839,13.232,2028.75,168.8,44.6,143.6,37.2549,37,29.2348,18.65139,44.39118,2.145194,9.134761,1.904636,0.6220488
342.337,18.64114,13.232,2161.75,168.8,44.6,143.6,32.54902,30,29.2348,18.65091,44.39498,1.504629,13.0237,1.431324,0.4674665
342.667,19.26251,13.232,2266.5,168.8,44.6,143.6,27.84314,24,29.2348,18.65069,44.39754,1.322621,14.81592,1.300123,0.4246165
343.250,20.50525,13.232,2325.25,168.8,44.6,143.6,31.37255,25,29.2348,18.65045,44.40047,1.303607,15.03202,1.364105,0.445513
343.724,20.50525,13.032,2380,168.8,44.6,145.4,27.45098,22,29.2348,18.65018,44.40327,1.366242,14.34287,1.429647,0.4669189
344.150,21.74799,13.032,2488.75,168.8,44.6,145.4,25.88235,20,29.2348,18.64997,44.40817,1.167247,16.78808,1.295443,0.423088
344.498,22.36936,13.032,2346.75,168.8,44.6,145.4,15.68627,14,29.2348,18.65002,44.41042,0.9996389,19.60291,1.141124,0.3726881
344.971,22.99073,13.032,1748.75,168.8,44.6,145.4,15.29412,9,29.2348,18.65066,44.41154,0.4455555,43.98069,0.5227461,0.1707274
345.349,23.6121,13.032,1763.25,168.8,44.6,145.4,14.90196,6,29.2348,18.65129,44.41256,0.423623,46.25772,0.5104467,0.1667105
345.727,22.36936,13.032,1636.75,168.8,44.6,145.4,14.5098,7,29.2348,18.65191,44.41406,0.5311618,36.8924,0.6063406,0.1980292
346.088,22.36936,13.032,1541,168.8,44.6,145.4,14.90196,0,29.2348,18.65254,44.41504,0.4160766,47.0967,0.4749667,0.1551228
346.514,22.36936,13.032,1397.75,168.8,44.6,145.4,14.5098,0,29.2348,18.65319,44.41594,0.3856529,50.8121,0.4402369,0.1437802
346.908,21.74799,13.032,1168.25,168.8,44.6,145.4,17.64706,0,29.2348,18.65385,44.41676,0.3570836,54.87745,0.3963011,0.1294308
347.383,21.12662,13.032,991.25,168.8,44.6,145.4,21.17647,11,29.2348,18.65457,44.41777,0.3920375,49.9846,0.4226626,0.1380404
347.730,21.12662,13.096,1150.5,168.8,44.6,145.4,16.47059,10,29.2348,18.65517,44.41858,0.3806268,51.48307,0.4103606,0.1340226
348.203,20.50525,13.096,1279,168.8,44.6,145.4,14.5098,9,29.2348,18.65594,44.4197,0.3988789,49.12728,0.4173903,0.1363185
348.549,20.50525,13.096,1416.25,168.8,44.6,145.4,13.72549,6,29.2348,18.65652,44.42057,0.4040711,48.49601,0.4228235,0.138093
348.926,19.88388,13.096,1409,168.8,44.6,145.4,14.90196,6,29.2348,18.65715,44.42159,0.4166214,47.03511,0.4227454,0.1380675
349.288,19.88388,13.096,1404.75,168.8,44.6,145.4,39.60784,25,29.2348,18.65735,44.42307,0.8140776,24.07121,0.8260439,0.2697837
349.697,19.88388,13.096,1662,168.8,44.6,145.4,35.29412,29,29.2348,18.65722,44.42556,1.198094,16.35585,1.215704,0.3970457
350.058,20.50525,13.096,1685.5,168.8,44.6,145.4,17.64706,21,29.2348,18.65717,44.42785,1.111882,17.62402,1.163483,0.3799903
350.453,20.50525,13.096,1617.5,168.8,44.6,145.4,12.54902,8,29.2348,18.65777,44.42886,0.4311887,45.44608,0.4511996,0.1473605
350.817,21.12662,13.096,1594.25,168.8,44.6,145.4,13.72549,6,29.2348,18.65826,44.42992,0.5000634,39.18671,0.5391272,0.1760775
351.386,21.12662,13.096,1551.75,168.8,44.6,145.4,14.90196,7,29.2348,18.65882,44.43103,0.4782393,40.97496,0.5155984,0.168393
351.845,20.50525,13.032,1542.75,170.6,44.6,147.2,21.96078,14,29.2348,18.65933,44.43199,0.4649455,42.14652,0.4865229,0.158897
352.239,20.50525,13.032,1587.75,170.6,44.6,147.2,44.31372,30,29.2348,18.65954,44.43567,0.92686,21.14217,0.9698743,0.3167583
352.604,21.12662,13.032,1638.25,170.6,44.6,147.2,39.60784,36,29.2348,18.65914,44.43885,1.502846,13.03915,1.620245,0.5291677
353.049,21.74799,13.032,1692.25,170.6,44.6,147.2,39.60784,36,29.2348,18.65886,44.44181,1.284707,15.25316,1.425803,0.4656633
353.428,22.36936,13.032,1721,170.6,44.6,147.2,38.82353,36,29.2348,18.65863,44.44474,1.351369,14.50072,1.542638,0.5038212
353.826,22.99073,13.032,1777,170.6,44.6,147.2,13.72549,14,29.2348,18.65929,44.44614,0.4968491,39.44021,0.5829263,0.1903821
354.176,23.6121,13.032,1801.25,170.6,44.6,147.2,15.29412,10,29.2348,18.65992,44.44726,0.4492088,43.623,0.5412765,0.1767794
354.617,23.6121,13.032,1854.5,170.6,44.6,147.2,24.31373,16,29.2348,18.66023,44.44926,0.7658459,25.58718,0.9228101,0.3013872
354.996,23.6121,13.032,1858,170.6,44.6,147.2,22.7451,18,29.2348,18.66047,44.45109,0.7971741,24.58162,0.9605591,0.313716
355.455,24.23348,13.032,1345.75,170.6,44.6,147.2,14.11765,10,29.2348,18.66134,44.45214,0.3555242,55.11814,0.4396643,0.1435931
355.818,24.85485,12.812,1335.75,170.6,44.6,147.2,14.90196,7,29.2348,18.66212,44.45302,0.3363197,58.2655,0.4265791,0.1393196
356.290,24.85485,12.812,1370.25,170.6,44.6,147.2,14.90196,6,29.2348,18.66308,44.45419,0.3437676,57.00315,0.4360259,0.1424049
356.651,24.85485,12.812,1358.25,170.6,44.6,147.2,13.72549,0,29.2348,18.6639,44.455,0.3241338,60.45601,0.4111229,0.1342716
357.062,24.85485,12.812,1344,170.6,44.6,147.2,14.11765,0,29.2348,18.66484,44.45603,0.3283823,59.67385,0.4165116,0.1360315
357.423,24.85485,12.812,1327,170.6,44.6,147.2,19.60784,0,29.2348,18.66549,44.45699,0.4032036,48.60035,0.511413,0.1670261
357.849,24.23348,12.812,1293.25,170.6,44.6,147.2,18.82353,0,29.2348,18.6663,44.45809,0.3836989,51.07087,0.4745069,0.1549726
358.226,23.6121,12.812,1273.75,170.6,44.6,147.2,18.43137,0,29.2348,18.66692,44.45898,0.3908792,50.13271,0.470992,0.1538247
358.589,22.99073,12.812,1236.75,170.6,44.6,147.2,20.39216,0,29.2348,18.66764,44.46013,0.4224145,46.39007,0.4955961,0.1618603
358.969,22.36936,12.812,1235.25,170.6,44.6,147.2,20.78431,0,29.2348,18.66824,44.46116,0.4387668,44.66116,0.5008684,0.1635822
359.589,22.36936,12.812,1238.75,170.6,44.6,147.2,19.21569,0,29.2348,18.66884,44.46209,0.411825,47.58292,0.4701133,0.1535377
360.079,22.99073,14.199,1251.5,172.4,44.6,147.2,19.21569,11,29.2348,18.66947,44.46314,0.432151,45.34488,0.5070194,0.1655911
360.457,22.99073,14.199,1194.25,172.4,44.6,147.2,21.17647,11,29.2348,18.67081,44.46496,0.3819705,51.30196,0.4481454,0.146363
360.836,23.6121,14.199,1207.25,172.4,44.6,147.2,19.60784,12,29.2348,18.67142,44.46599,0.4331759,45.2376,0.5219576,0.1704699
361.262,23.6121,14.199,1314.25,172.4,44.6,147.2,18.82353,10,29.2348,18.67211,44.46697,0.3946139,49.65825,0.4754921,0.1552944
361.608,24.23348,14.199,1342.75,172.4,44.6,147.2,24.70588,15,29.2348,18.67272,44.46818,0.476805,41.09821,0.5896479,0.1925774
362.017,24.85485,14.199,1358,172.4,44.6,147.2,27.84314,22,29.2348,18.67315,44.47025,0.7043936,27.81944,0.8934345,0.2917933
362.379,25.47622,14.199,1399.75,172.4,44.6,147.2,26.27451,22,29.2348,18.6736,44.47173,0.6044864,32.41733,0.7858828,0.2566671
362.839,26.09759,14.199,1461,172.4,44.6,147.2,28.62745,24,29.2348,18.6739,44.47415,0.7565669,25.90099,1.00759,0.3290762
363.199,26.71896,14.199,1472,172.4,44.6,147.2,14.11765,10,29.2348,18.6747,44.47504,0.3632589,53.94454,0.4953043,0.161765
363.687,27.34033,14.199,1494.25,172.4,44.6,147.2,14.5098,0,29.2348,18.67583,44.47626,0.3286314,59.62862,0.4585102,0.1497482
364.081,27.34033,12.974,1512.25,172.4,44.6,149,12.15686,0,29.2348,18.67673,44.477,0.2676687,73.20927,0.3734545,0.1219692
364.523,27.9617,12.974,1492.25,172.4,44.6,149,14.11765,0,29.2348,18.67777,44.47824,0.3485502,56.22099,0.4973535,0.1624343
364.874,27.34033,12.974,1443.75,172.4,44.6,149,14.90196,0,29.2348,18.67871,44.47915,0.3060871,64.02046,0.4270562,0.1394754
365.285,26.09759,12.974,1422,172.4,44.6,149,15.68627,0,29.2348,18.6797,44.48016,0.3160441,62.00349,0.4209052,0.1374665
365.649,26.09759,12.974,1397.75,172.4,44.6,149,15.29412,0,29.2348,18.68046,44.481,0.3279204,59.75789,0.4367221,0.1426322
366.109,25.47622,12.974,1366.5,172.4,44.6,149,17.2549,0,29.2348,18.68129,44.48208,0.3717408,52.71371,0.483294,0.1578425
366.552,24.85485,12.974,1351,172.4,44.6,149,15.29412,0,29.2348,18.682,44.48302,0.3560939,55.02997,0.4516602,0.147511
366.964,24.85485,12.974,1322.75,172.4,44.6,149,18.03922,0,29.2348,18.683,44.48421,0.3547083,55.24493,0.4499028,0.146937
367.344,24.23348,12.974,1266.75,172.4,44.6,149,16.47059,0,29.2348,18.68388,44.48514,0.3325391,58.92792,0.4112393,0.1343096
367.911,22.99073,12.974,1185,172.4,44.6,149,16.07843,0,29.2348,18.68459,44.48608,0.3595017,54.50833,0.4217839,0.1377535
368.414,21.74799,14.229,1084.75,172.4,44.6,149,21.96078,11,29.2348,18.68524,44.48694,0.3911293,50.10066,0.4340859,0.1417713
368.838,18.64114,14.229,1164.75,172.4,44.6,149,16.47059,10,29.2348,18.68612,44.4887,0.4803342,40.79625,0.4569325,0.1492329
369.184,18.01976,14.229,1237.25,172.4,44.6,149,16.86275,9,29.2348,18.68655,44.48957,0.4758748,41.17855,0.4376008,0.1429192
369.623,17.39839,14.229,1250.25,172.4,44.6,149,15.29412,7,29.2348,18.68701,44.49062,0.5142955,38.10229,0.4566233,0.1491319
369.970,17.39839,14.229,1256.75,172.4,44.6,149,27.84314,14,29.2348,18.68741,44.49142,0.4792299,40.89026,0.4254899,0.1389638
370.334,17.39839,14.229,1419,172.4,44.6,149,24.70588,17,29.2348,18.68767,44.49304,0.7608173,25.75629,0.6755006,0.2206167
370.697,17.39839,14.229,1435.5,172.4,44.6,149,26.27451,19,29.2348,18.68779,44.4945,0.8936416,21.92807,0.7934303,0.2591321
371.137,18.01976,14.229,1384.75,172.4,44.6,149,25.88235,19,29.2348,18.68793,44.49608,0.8474371,23.12365,0.7792787,0.2545103
371.483,18.01976,14.229,1411.5,172.4,44.6,149,30.98039,22,29.2348,18.68815,44.49745,0.7489456,26.16456,0.6887088,0.2249304
371.956,18.64114,14.229,1449.75,172.4,44.6,149,37.64706,30,29.2348,18.68794,44.50036,1.284322,15.25773,1.22175,0.3990203
372.334,19.26251,13.364,1508,172.4,44.6,149,64.31373,44,29.2348,18.68789,44.50251,1.111405,17.63159,1.0925,0.3568074
372.745,19.88388,13.364,1572,172.4,44.6,149,57.2549,53,29.2348,18.68702,44.50723,1.862329,10.52222,1.889704,0.617172
373.107,20.50525,13.364,1656.75,172.4,44.6,149,53.72549,54,29.2348,18.68618,44.51147,1.979001,9.901882,2.070843,0.6763318
373.483,21.74799,13.364,1738,172.4,44.6,149,60,56,29.5301,18.68519,44.51653,1.893371,10.34971,2.101314,0.6862835
373.829,22.99073,13.364,1837.5,172.4,44.6,149,66.27451,60,29.2348,18.68439,44.52088,1.96789,9.957792,2.308819,0.7540538
374.300,24.23348,13.364,1949.75,172.4,44.6,149,69.01961,64,29.2348,18.6831,44.5266,2.23623,8.762887,2.765467,0.903194
374.630,25.47622,13.364,2025.5,172.4,44.6,149,59.21569,61,29.2348,18.68201,44.53176,2.039722,9.607111,2.651809,0.8660734
375.024,27.34033,13.364,2133,172.4,44.6,149,61.96078,62,29.2348,18.68075,44.5384,1.99012,9.84656,2.776638,0.9068422
375.386,27.9617,13.364,2240.25,172.4,44.6,149,58.43137,61,29.2348,18.67956,44.54406,2.107911,9.296329,3.007822,0.9823465
375.969,29.20445,13.364,2300.25,172.4,44.6,149,63.52941,60,29.2348,18.67832,44.55023,2.009383,9.752165,2.994663,0.9780487
376.474,30.44719,13.232,2383.25,172.4,44.6,149,48.23529,51,29.2348,18.67705,44.55662,1.999138,9.80214,3.106178,1.014469
376.903,32.3113,13.232,2493.25,172.4,44.6,149,45.09804,46,29.2348,18.67581,44.56625,1.495237,13.1055,2.465476,0.8052176
377.263,32.93267,13.232,1979.75,172.4,44.6,149,49.80392,51,29.2348,18.6752,44.57134,1.485489,13.1915,2.496507,0.8153524
377.703,33.55404,13.232,1826,172.4,44.6,149,34.5098,36,29.2348,18.67552,44.57474,0.8661672,22.62362,1.483142,0.4843902
378.066,33.55404,13.232,1842,172.4,44.6,149,41.17647,36,29.2348,18.67581,44.57758,0.8424211,23.26133,1.442482,0.4711106
378.429,33.55404,13.232,1847,172.4,44.6,149,41.17647,38,29.2348,18.676,44.58127,0.932156,21.02206,1.596135,0.5212934
378.790,34.17542,13.232,1849.75,172.4,44.6,149,43.92157,39,29.2348,18.67623,44.58435,0.8961937,21.86562,1.562975,0.5104632
379.230,34.17542,13.232,1864.25,172.4,44.6,149,40.39216,39,29.2348,18.67631,44.58776,0.9912096,19.76962,1.728684,0.5645834
379.607,34.17542,13.232,1862.25,172.4,44.6,149,40,34,29.2348,18.67669,44.59046,0.7859943,24.93127,1.370785,0.4476947
380.065,34.17542,13.232,1879,172.4,44.6,149,38.82353,33,29.2348,18.67716,44.59386,0.7832747,25.01783,1.366042,0.4461457
380.411,34.17542,13.042,1876.25,172.4,44.6,150.8,11.37255,12,29.2348,18.67816,44.59509,0.3579147,54.75001,0.6242084,0.2038647
380.837,34.17542,13.042,1698.75,172.4,44.6,150.8,17.64706,8,29.2348,18.6795,44.59647,0.3093548,63.3442,0.5395193,0.1762055
381.198,34.17542,13.042,1326,172.4,44.6,150.8,20.78431,5,29.2348,18.68048,44.59756,0.3452627,56.75631,0.602143,0.1966583
381.561,33.55404,13.042,1362,172.4,44.6,150.8,15.68627,10,29.2348,18.68176,44.59881,0.3058538,64.06928,0.523715,0.1710439
381.985,33.55404,13.042,1316.75,172.4,44.6,150.8,17.64706,10,29.2348,18.68283,44.59979,0.2899453,67.58459,0.4964748,0.1621473
382.440,32.93267,13.042,1272.5,172.4,44.6,150.8,21.56863,12,29.2348,18.68379,44.60097,0.3275099,59.8328,0.5504117,0.179763
382.801,32.3113,13.042,1280.5,172.4,44.6,150.8,80,38,29.2348,18.68492,44.60227,0.3688269,53.13016,0.6081536,0.1986213
383.211,32.3113,13.042,1578.5,172.4,44.6,150.8,54.5098,51,29.2348,18.68481,44.60666,1.113719,17.59496,1.836395,0.5997617
383.557,32.3113,13.042,1747.75,172.4,44.6,150.8,53.33333,50,29.2348,18.6847,44.61034,1.134963,17.26562,1.871424,0.6112021
384.155,32.3113,13.042,1729,172.4,44.6,150.8,29.01961,36,29.2348,18.68451,44.61464,1.169529,16.75532,1.92842,0.6298168
384.673,32.93267,12.9,1411,174.2,44.6,150.8,16.47059,12,29.2348,18.68541,44.61581,0.3705801,52.87881,0.6227952,0.2034032
385.051,31.68993,12.9,1241,174.2,44.6,150.8,15.29412,9,29.2348,18.68762,44.61734,0.233153,84.0471,0.3770497,0.1231434
385.414,30.44719,12.9,1173.5,174.2,44.6,150.8,19.21569,10,29.2348,18.68866,44.61822,0.2787868,70.28968,0.4331673,0.1414712
385.870,29.20445,12.9,1221.25,174.2,44.6,150.8,17.2549,9,29.2348,18.68962,44.61912,0.2933614,66.7976,0.437208,0.1427909
386.217,27.9617,12.9,1290.25,174.2,44.6,150.8,15.29412,8,29.2348,18.69052,44.61995,0.2959161,66.22091,0.4222488,0.1379053
386.612,27.34033,12.9,1313.25,174.2,44.6,150.8,16.47059,8,29.2348,18.69157,44.62107,0.3233143,60.60924,0.4510918,0.1473253
386.991,26.71896,12.9,1289,174.2,44.6,150.8,17.2549,8,29.2348,18.69234,44.62194,0.3389144,57.81943,0.4621104,0.150924
387.401,26.09759,12.9,1266,174.2,44.6,150.8,18.82353,9,29.2348,18.69317,44.62294,0.3468342,56.49914,0.4619113,0.150859
387.763,25.47622,12.9,1240.5,174.2,44.6,150.8,18.82353,10,29.2348,18.69399,44.62381,0.324826,60.32718,0.4223009,0.1379223
388.265,24.85485,12.9,1209.75,174.2,44.6,150.8,16.07843,9,29.2348,18.69485,44.62471,0.3083988,63.54057,0.391165,0.1277534
388.611,24.23348,12.793,1168.25,174.2,44.6,150.8,18.43137,9,29.2348,18.69557,44.62555,0.3434879,57.04957,0.4247793,0.1387317
389.052,22.99073,12.793,1122.75,174.2,44.6,150.8,18.82353,9,29.2348,18.69654,44.62659,0.3345453,58.57453,0.3925039,0.1281907
389.398,22.36936,12.793,1103.5,174.2,44.6,150.8,18.03922,10,29.2348,18.69713,44.62745,0.3989823,49.11455,0.4554529,0.1487497
389.775,21.74799,12.793,1133.25,174.2,44.6,150.8,15.68627,9,29.2348,18.69788,44.62844,0.3752172,52.22531,0.4164263,0.1360037
390.121,21.12662,12.793,1120.5,174.2,44.6,150.8,31.37255,16,29.2348,18.69837,44.62949,0.4938348,39.68095,0.5324122,0.1738843
390.546,20.50525,12.793,1374,174.2,44.6,150.8,28.62745,22,29.2348,18.6986,44.6311,0.7747585,25.29283,0.8107139,0.2647769
390.909,19.88388,12.793,1652.75,174.2,44.6,150.8,32.15686,27,29.2348,18.69866,44.63297,0.9844853,19.90465,0.9989564,0.3262564
391.306,19.88388,12.793,1694.5,174.2,44.6,150.8,61.56863,47,29.2348,18.69795,44.63713,1.770243,11.06957,1.796264,0.5866548
391.684,19.88388,12.793,1590,174.2,44.6,150.8,56.47059,52,29.2348,18.69726,44.64088,1.864591,10.50946,1.891999,0.6179216
392.299,19.88388,12.793,1550.75,174.2,44.6,150.8,52.54902,51,29.2348,18.69665,44.64461,1.641826,11.93539,1.665959,0.5440977
392.818,20.50525,12.925,1587,176,44.6,152.6,50.58823,50,29.2348,18.6963,44.64771,1.503347,13.0348,1.573115,0.5137751
393.184,21.12662,12.925,1635.5,176,44.6,152.6,53.33333,52,29.2348,18.69521,44.65497,1.636033,11.97766,1.763836,0.576064
393.578,21.74799,12.925,1670.25,176,44.6,152.6,53.72549,53,29.2348,18.69462,44.65878,1.666739,11.75699,1.849792,0.6041369
394.005,21.74799,12.925,1721.75,176,44.6,152.6,55.68628,53,29.2348,18.69396,44.66273,1.647596,11.89359,1.828547,0.5971984
394.372,22.36936,12.925,1768,176,44.6,152.6,52.54902,54,29.2348,18.69337,44.66662,1.733594,11.30359,1.978961,0.6463232
394.752,22.99073,12.925,1812.75,176,44.6,152.6,45.4902,49,29.2348,18.6926,44.67134,1.600555,12.24315,1.877844,0.6132988
395.117,23.6121,12.925,1840.75,176,44.6,152.6,45.4902,43,29.2348,18.69239,44.67435,1.382334,14.17591,1.66565,0.5439969
395.546,24.23348,12.925,1858.25,176,44.6,152.6,30.58824,31,29.2348,18.69237,44.67703,1.045422,18.74443,1.292836,0.4222367
395.974,24.23348,12.925,1872,176,44.6,152.6,37.2549,32,29.2348,18.69241,44.67958,1.034988,18.93339,1.279933,0.4180227
396.482,24.23348,12.925,1894.75,176,44.6,152.6,37.64706,34,29.2348,18.69222,44.68338,1.186675,16.51323,1.467519,0.4792876
396.845,24.85485,12.856,1915.25,176,44.6,152.6,46.27451,41,29.2348,18.69191,44.68688,1.279553,15.31459,1.622952,0.5300516
397.292,25.47622,12.856,1940.25,176,44.6,152.6,44.31372,42,29.2348,18.69144,44.69189,1.390415,14.09352,1.807655,0.5903752
397.651,25.47622,12.856,1982,176,44.6,152.6,40,39,29.2348,18.69121,44.69503,1.281187,15.29506,1.66565,0.5439969
398.029,26.09759,12.856,2009,176,44.6,152.6,40,37,29.2348,18.69093,44.69904,1.250606,15.66907,1.665548,0.5439633
398.422,26.71896,12.856,2042.75,176,44.6,152.6,40.78431,36,29.2348,18.69094,44.70184,1.042987,18.78818,1.422115,0.4644589
398.831,26.71896,12.856,2082.5,176,44.6,152.6,35.68628,32,29.2348,18.69071,44.70532,1.242507,15.77121,1.69416,0.5533081
399.210,27.34033,12.856,2089.5,176,44.6,152.6,22.35294,19,29.2348,18.69082,44.70813,0.9051235,21.6499,1.262839,0.4124396
399.587,27.34033,12.856,2100.25,176,44.6,152.6,18.82353,14,29.2348,18.69155,44.70975,0.5217979,37.55445,0.7280184,0.2377688
399.949,27.34033,12.856,1914,176,44.6,152.6,21.96078,16,29.2348,18.69214,44.71154,0.5982333,32.75617,0.834662,0.2725983
400.549,27.34033,12.856,1507.25,176,44.6,152.6,20,14,29.2348,18.69283,44.71277,0.428023,45.7822,0.5971826,0.1950382
401.038,27.34033,12.861,1488.75,177.8,44.6,154.4,13.72549,0,29.2348,18.69368,44.71376,0.3585303,54.65601,0.5002255,0.1633723
401.400,26.71896,12.861,1442.25,177.8,44.6,154.4,12.54902,0,29.2348,18.69534,44.71544,0.3132509,62.55635,0.4271183,0.1394957
401.762,26.71896,12.861,1439,177.8,44.6,154.4,14.11765,5,29.2348,18.69617,44.71614,0.2719602,72.05405,0.3708183,0.1211082
402.219,26.09759,12.861,1390.75,177.8,44.6,154.4,17.2549,8,29.2348,18.69692,44.71721,0.3906014,50.16837,0.5202001,0.1698959
402.565,26.09759,12.861,1385.25,177.8,44.6,154.4,19.60784,10,29.2348,18.69766,44.71818,0.3701476,52.94059,0.4929599,0.1609994
402.959,25.47622,12.861,1398,177.8,44.6,154.4,41.17647,30,29.2348,18.69821,44.72003,0.6137103,31.93011,0.7978745,0.2605836
403.311,25.47622,12.861,1561,177.8,44.6,154.4,64.70588,57,29.2348,18.6975,44.72441,1.708812,11.46752,2.221597,0.7255676
403.739,25.47622,12.861,1479.25,177.8,44.6,154.4,59.60784,57,29.2348,18.6971,44.72819,1.407136,13.92604,1.829394,0.597475
404.088,26.09759,12.861,1443.25,177.8,44.6,154.4,32.54902,44,29.2348,18.69699,44.7311,1.149916,17.0411,1.53145,0.5001673
404.581,26.71896,12.861,1469,177.8,44.6,154.4,61.17647,45,29.2348,18.69713,44.73412,0.9451169,20.73377,1.288669,0.4208757
404.930,26.71896,12.959,1484.5,177.8,44.6,154.4,59.60784,56,29.2348,18.69666,44.73796,1.480082,13.23969,2.018095,0.6591043
405.358,27.34033,12.959,1522,177.8,44.6,154.4,61.56863,56,29.2348,18.69631,44.74271,1.272862,15.3951,1.775911,0.5800077
405.741,27.9617,12.959,1551,177.8,44.6,154.4,58.43137,56,29.2348,18.69604,44.7462,1.290277,15.18731,1.841123,0.6013055
406.122,28.58307,12.959,1566.5,177.8,44.6,154.4,12.94118,25,29.2348,18.69655,44.74855,0.6634075,29.53816,0.9676661,0.3160371
406.486,28.58307,12.959,1568,177.8,44.6,154.4,42.7451,27,29.2348,18.69749,44.7495,0.3236594,60.54462,0.4720993,0.1541863
406.897,28.58307,12.959,1670.75,177.8,44.6,154.4,39.60784,35,29.2348,18.69745,44.75272,1.032799,18.97351,1.506472,0.4920097
407.277,28.58307,12.959,1603.25,177.8,44.6,154.4,33.72549,34,29.2348,18.69765,44.75528,0.9218056,21.2581,1.344573,0.4391339
407.672,28.58307,12.959,1570.75,177.8,44.6,154.4,16.07843,23,29.2348,18.69838,44.75736,0.5711983,34.30654,0.833167,0.27211
408.067,28.58307,12.959,1554.5,177.8,44.6,154.4,14.5098,0,29.2348,18.69927,44.75827,0.3005066,65.20934,0.438328,0.1431567
408.683,28.58307,12.959,1533.5,177.8,44.6,154.4,12.54902,0,29.2348,18.70024,44.75925,0.3234802,60.57815,0.471838,0.154101
409.192,27.9617,13.296,1452,179.6,44.6,154.4,16.86275,0,29.2348,18.70116,44.76014,0.3017484,64.94098,0.430571,0.1406233
409.587,24.85485,13.296,1282.5,179.6,44.6,154.4,16.86275,0,29.2348,18.7027,44.76193,0.3422381,57.2579,0.4340859,0.1417713
409.950,22.99073,13.296,1224.5,179.6,44.6,154.4,19.60784,0,29.2348,18.70326,44.76294,0.4328999,45.26643,0.5078981,0.1658781
410.375,22.36936,13.296,1176,179.6,44.6,154.4,21.17647,12,29.2348,18.70389,44.76399,0.4487737,43.66529,0.5122917,0.1673131
410.768,21.74799,13.296,1096.75,179.6,44.6,154.4,20.39216,12,29.2348,18.70451,44.7649,0.3974633,49.30225,0.4411156,0.1440672
411.146,21.74799,13.296,1142.5,179.6,44.6,154.4,19.21569,11,29.2348,18.70517,44.76591,0.4093397,47.87181,0.4542964,0.1483719
411.540,21.74799,13.296,1138.75,179.6,44.6,154.4,17.64706,10,29.2348,18.70578,44.76693,0.4266679,45.9276,0.4735277,0.1546528
411.980,21.74799,13.296,1128.75,179.6,44.6,154.4,19.60784,10,29.2348,18.70634,44.768,0.4326316,45.2945,0.4801464,0.1568145
412.328,21.74799,13.296,1125.75,179.6,44.6,154.4,18.43137,10,29.2348,18.70701,44.76889,0.4045563,48.43784,0.4489876,0.1466381
412.802,21.12662,13.296,1098.25,179.6,44.6,154.4,19.60784,10,29.2348,18.70774,44.76985,0.372722,52.57494,0.4018382,0.1312393
413.149,19.88388,13.066,1113.5,179.6,44.6,156.2,18.43137,10,29.2348,18.70824,44.77066,0.4201184,46.6436,0.4262938,0.1392264
