# StartTime = 12/07/2024 02:35:30.2580 PM
Time (sec), Vehicle speed (MPH), Control module voltage (V), Engine RPM (RPM), Engine coolant temperature (°F), Ambient air temperature (°F), Engine oil temperature (°F), Absolute load value (%), Actual engine - percent torque (%), Barometric pressure (inHg), Total fuel economy (MPG), Total CO2 (lbs), Instant CO2 rate (lb/mile), Instant fuel economy (MPG), Fuel rate (gal/hr), CO2 flow (lb/min)
7.818,0,14.331,704,192.2,33.8,188.6,20,13,29.8254,9.704985,11.46462,0,0,0.2836822,0.09264982
8.183,0,14.331,705,192.2,33.8,188.6,20.39216,13,29.8254,9.704221,11.46552,0,0,0.3365628,0.1099205
8.579,0,14.331,698.5,192.2,33.8,188.6,20.78431,13,29.8254,9.703663,11.46618,0,0,0.3303651,0.1078963
9.213,0,14.331,706,192.2,33.8,188.6,20.39216,13,29.8254,9.703142,11.46679,0,0,0.2757616,0.09006299
9.707,0,14.268,710.75,194,33.8,190.4,20.39216,13,29.8254,9.702656,11.46737,0,0,0.2801925,0.09151009
10.155,0,14.268,702,194,33.8,190.4,20.39216,13,29.8254,9.701409,11.46884,0,0,0.3506382,0.1145175
10.504,0,14.268,705,194,33.8,190.4,21.17647,13,29.8254,9.700811,11.46955,0,0,0.349768,0.1142332
10.972,0,14.268,709.5,194,33.8,190.4,21.17647,13,29.8254,9.700236,11.47023,0,0,0.2854529,0.09322814
11.320,0,14.268,713.75,194,33.8,190.4,20.39216,13,29.8254,9.699674,11.4709,0,0,0.3550975,0.1159739
11.700,0,14.268,723.25,194,33.8,190.4,20,13,29.8254,9.699029,11.47166,0,0,0.3163276,0.1033117
12.070,0,14.268,713.25,194,33.8,190.4,20.78431,13,29.8254,9.698433,11.47236,0,0,0.3418701,0.1116538
12.509,0,14.268,711,194,33.8,190.4,21.17647,13,29.8254,9.697852,11.47305,0,0,0.3515623,0.1148193
12.914,0,14.268,717.25,194,33.8,190.4,21.17647,13,29.8254,9.697232,11.47378,0,0,0.3462968,0.1130996
13.384,0,14.268,714.75,194,33.8,190.4,20.78431,13,29.8254,9.696533,11.47461,0,0,0.3436533,0.1122362
13.732,0,14.282,728.75,194,33.8,190.4,20.78431,13,29.8254,9.69591,11.47535,0,0,0.3427721,0.1119484
14.179,0,14.282,716.5,194,33.8,190.4,20.78431,13,29.8254,9.695313,11.47605,0,0,0.2758038,0.09007676
14.533,0,14.282,724.5,194,33.8,190.4,21.56863,13,29.8254,9.694764,11.4767,0,0,0.3357126,0.1096428
14.882,0,14.282,725.25,194,33.8,190.4,21.17647,13,29.8254,9.694045,11.47756,0,0,0.3701448,0.1208883
15.220,0,14.282,727,194,33.8,190.4,21.17647,13,29.8254,9.693502,11.4782,0,0,0.3243273,0.1059244
15.624,0,14.282,723.25,194,33.8,190.4,20.78431,13,29.8254,9.69294,11.47886,0,0,0.3525296,0.1151352
16.026,0,14.282,723.5,194,33.8,190.4,20.39216,13,29.8254,9.69241,11.47949,0,0,0.3180996,0.1038904
16.354,0,14.282,720.25,194,33.8,190.4,20.78431,13,29.8254,9.691957,11.48003,0,0,0.2511466,0.08202379
16.724,0,14.282,718,194,33.8,190.4,20.39216,13,29.8254,9.691381,11.48071,0,0,0.3278024,0.1070594
17.347,0,14.282,714.25,194,33.8,190.4,20.39216,13,29.8254,9.690948,11.48122,0,0,0.2863427,0.09351874
17.820,0,14.258,718.75,194,33.8,190.4,19.60784,12,29.8254,9.690492,11.48176,0,0,0.249346,0.08143573
18.175,0,14.258,712,194,33.8,190.4,20.39216,12,29.8254,9.689422,11.48303,0,0,0.3189515,0.1041687
18.572,0,14.258,718.75,194,33.8,190.4,20,12,29.8254,9.68899,11.48354,0,0,0.2828012,0.09236209
18.997,0,14.258,714,194,33.8,190.4,20.39216,12,29.8254,9.688573,11.48404,0,0,0.2378774,0.07769012
19.401,0,14.258,708.25,194,33.8,190.4,20,12,29.8254,9.688057,11.48465,0,0,0.2889417,0.09436756
19.831,0,14.258,701,194,33.8,190.4,20.39216,12,29.8254,9.687477,11.48534,0,0,0.2898492,0.09466396
20.178,0,14.258,698.25,194,33.8,190.4,20.78431,12,29.8254,9.686879,11.48605,0,0,0.3233075,0.1055913
20.595,0,14.258,690.5,194,33.8,190.4,20.78431,13,29.8254,9.686227,11.48682,0,0,0.3391749,0.1107736
20.942,0,14.258,702.25,194,33.8,190.4,20.39216,13,29.8254,9.685692,11.48745,0,0,0.3391956,0.1107804
21.418,0,14.258,700,194,33.8,190.4,20,12,29.8254,9.685047,11.48822,0,0,0.3417969,0.1116299
21.796,0,14.243,701.25,194,33.8,190.4,20,12,29.8254,9.68448,11.48889,0,0,0.3417864,0.1116265
22.220,0,14.243,703.25,194,33.8,190.4,20.39216,12,29.8254,9.683954,11.48952,0,0,0.2413868,0.07883626
22.585,0,14.243,704.5,194,33.8,190.4,20.39216,12,29.8254,9.683524,11.49003,0,0,0.2510621,0.0819962
22.973,0,14.243,701.75,194,33.8,190.4,20.78431,12,29.8254,9.682824,11.49086,0,0,0.3400558,0.1110613
23.312,0,14.243,705.75,194,33.8,190.4,20.78431,13,29.8254,9.682276,11.49151,0,0,0.3497359,0.1142228
23.764,0,14.243,706.25,194,33.8,190.4,20.39216,13,29.8254,9.681844,11.49202,0,0,0.2519585,0.08228894
24.176,0,14.243,709,194,33.8,190.4,20.78431,13,29.8254,9.681412,11.49253,0,0,0.2616652,0.08545913
24.532,0,14.243,707.75,194,33.8,190.4,20,13,29.8254,9.680741,11.49333,0,0,0.318051,0.1038746
24.944,0,14.243,703.5,194,33.8,190.4,20.78431,13,29.8254,9.680167,11.49401,0,0,0.3180315,0.1038682
25.566,0,14.243,709.5,194,33.8,190.4,20.78431,13,29.8254,9.679662,11.49461,0,0,0.3083597,0.1007094
26.047,0,14.385,720.5,195.8,33.8,190.4,20.78431,13,29.8254,9.678978,11.49542,0,0,0.3471355,0.1133735
26.455,0,14.385,716.25,195.8,33.8,190.4,20.39216,13,29.8254,9.677956,11.49664,0,0,0.3101597,0.1012973
26.794,0,14.385,716,195.8,33.8,190.4,20.39216,13,29.8254,9.677361,11.49734,0,0,0.3498,0.1142437
27.229,0,14.385,709.5,195.8,33.8,190.4,21.17647,13,29.8254,9.67673,11.49809,0,0,0.3489082,0.1139525
27.594,0,14.385,718.75,195.8,33.8,190.4,21.17647,13,29.8254,9.676283,11.49862,0,0,0.2872589,0.09381797
28.020,0,14.385,718.25,195.8,33.8,190.4,20.78431,13,29.8254,9.675755,11.49925,0,0,0.2678815,0.08748937
28.383,0,14.385,722,195.8,33.8,190.4,20.78431,13,29.8254,9.675194,11.49992,0,0,0.3154657,0.1030302
28.857,0,14.385,713.75,195.8,33.8,190.4,20.78431,13,29.8254,9.674503,11.50074,0,0,0.3621909,0.1182906
29.278,0,14.385,719,195.8,33.8,190.4,21.56863,13,29.8254,9.673924,11.50143,0,0,0.3348314,0.109355
29.722,0,14.385,726,195.8,33.8,190.4,20.78431,14,29.8254,9.673315,11.50215,0,0,0.2784814,0.09095125
30.135,0,14.229,737,195.8,33.8,190.4,20.39216,13,29.8254,9.672682,11.5029,0,0,0.3428246,0.1119656
30.598,0,14.229,728.5,195.8,33.8,190.4,20,13,29.8254,9.672087,11.50361,0,0,0.2855403,0.09325666
30.964,0,14.229,721.5,195.8,33.8,190.4,20.39216,13,29.8254,9.671469,11.50435,0,0,0.3524218,0.1151
31.347,0,14.229,715.25,195.8,33.8,190.4,20,13,29.8254,9.670809,11.50513,0,0,0.3057633,0.09986146
31.689,0,14.229,712.5,195.8,33.8,190.4,20,12,29.8254,9.670253,11.5058,0,0,0.3436112,0.1122225
32.157,0,14.229,708.5,195.8,33.8,190.4,20.39216,12,29.8254,9.669633,11.50653,0,0,0.3444502,0.1124965
32.550,0,14.229,703.75,195.8,33.8,190.4,20.39216,13,29.8254,9.669089,11.50718,0,0,0.3338788,0.1090439
32.933,0,14.229,709.25,195.8,33.8,190.4,20.39216,12,29.8254,9.668564,11.5078,0,0,0.2449032,0.07998471
33.340,0,14.229,714.25,195.8,33.8,190.4,20,12,29.8254,9.668093,11.50837,0,0,0.2775067,0.09063293
33.953,0,14.229,707.5,195.8,33.8,190.4,20.39216,12,29.8254,9.667494,11.50908,0,0,0.3092217,0.100991
34.474,0,14.082,702,197.6,33.8,190.4,20,12,29.8254,9.667044,11.50961,0,0,0.2625141,0.08573638
34.843,0,14.082,708.75,197.6,33.8,190.4,20.39216,12,29.8254,9.665943,11.51092,0,0,0.3215357,0.1050127
35.225,0,14.082,708.75,197.6,33.8,190.4,20,12,29.8254,9.665378,11.5116,0,0,0.3312461,0.1081841
35.594,0,14.082,704,197.6,33.8,190.4,20.39216,12,29.8254,9.664786,11.5123,0,0,0.3356715,0.1096294
35.977,0,14.082,707.75,197.6,33.8,190.4,19.60784,12,29.8254,9.664213,11.51299,0,0,0.3417969,0.1116299
36.367,0,14.082,704.25,197.6,33.8,190.4,20,12,29.8254,9.663573,11.51375,0,0,0.3373923,0.1101914
36.755,0,14.082,701,197.6,33.8,190.4,20.39216,12,29.8254,9.663036,11.51439,0,0,0.3365114,0.1099037
37.225,0,14.082,702.5,197.6,33.8,190.4,20,12,29.8254,9.6624,11.51515,0,0,0.337382,0.110188
37.580,0,14.082,699.25,197.6,33.8,190.4,20.39216,12,29.8254,9.6618,11.51586,0,0,0.3391645,0.1107702
38.135,0,14.082,698.5,197.6,33.8,190.4,20,12,29.8254,9.661352,11.51639,0,0,0.2246414,0.07336727
38.537,0,14.312,703.25,197.6,33.8,190.4,20,12,29.8254,9.660934,11.51689,0,0,0.221985,0.07249969
38.962,0,14.312,697.75,197.6,33.8,190.4,20,12,29.8254,9.660363,11.51757,0,0,0.2369384,0.07738344
39.277,0,14.312,699,197.6,33.8,190.4,20,12,29.8254,9.659771,11.51828,0,0,0.333838,0.1090306
39.637,0,14.312,695,197.6,33.8,190.4,20.39216,12,29.8254,9.659154,11.51902,0,0,0.3391334,0.11076
39.995,0,14.312,695,197.6,33.8,190.4,20,12,29.8254,9.658774,11.51947,0,0,0.2651488,0.08659685
40.504,0,14.312,692.25,197.6,33.8,190.4,20,12,29.8254,9.658337,11.51999,0,0,0.2536894,0.08285426
40.913,0,14.312,701,197.6,33.8,190.4,19.21569,12,29.8254,9.657847,11.52057,0,0,0.2871535,0.09378354
41.298,0,14.312,703.25,197.6,33.8,190.4,19.60784,11,29.8254,9.657172,11.52138,0,0,0.2906769,0.09493426
41.681,0,14.312,696.75,197.6,33.8,190.4,19.60784,12,29.8254,9.656676,11.52197,0,0,0.2686312,0.08773423
42.278,0,14.312,692.25,197.6,33.8,190.4,20,12,29.8254,9.656142,11.52261,0,0,0.3135595,0.1024077
42.790,0,14.316,690.5,197.6,33.8,190.4,20,12,29.8254,9.65559,11.52327,0,0,0.3294237,0.1075889
43.189,0,14.316,681,197.6,33.8,190.4,20.39216,12,29.8254,9.654736,11.52429,0,0,0.2413204,0.07881457
43.574,0,14.316,686.25,197.6,33.8,190.4,20,12,29.8254,9.654185,11.52494,0,0,0.3249898,0.1061408
44.053,0,14.316,693.25,197.6,33.8,190.4,19.21569,11,29.8254,9.653739,11.52548,0,0,0.2510238,0.08198367
44.390,0,14.316,689.5,197.6,33.8,190.4,19.21569,11,29.8254,9.653371,11.52592,0,0,0.2104883,0.06874491
44.782,0,14.316,675.5,197.6,33.8,190.4,19.21569,11,29.8254,9.652825,11.52657,0,0,0.2562536,0.08369173
45.150,0,14.316,671,197.6,33.8,190.4,19.60784,11,29.8254,9.652468,11.52699,0,0,0.2289621,0.0747784
45.660,0,14.316,666.5,197.6,33.8,190.4,20.78431,12,29.8254,9.651889,11.52769,0,0,0.3346267,0.1092882
46.055,0,14.316,673,197.6,33.8,190.4,20.78431,13,29.8254,9.65147,11.52819,0,0,0.2333867,0.07622344
46.537,0,14.316,699,197.6,33.8,190.4,20,12,29.8254,9.650828,11.52895,0,0,0.2924207,0.09550378
46.910,0,14.36,712.5,197.6,33.8,190.4,18.82353,12,29.8254,9.650297,11.52959,0,0,0.282758,0.09234797
47.358,0,14.36,707.25,197.6,33.8,190.4,19.21569,11,29.8254,9.649717,11.53028,0,0,0.2651325,0.08659156
47.746,0,14.36,697.75,197.6,33.8,190.4,19.60784,12,29.8254,9.649169,11.53094,0,0,0.3364496,0.1098835
48.123,0,14.36,699.75,197.6,33.8,190.4,20,12,29.8254,9.648641,11.53157,0,0,0.2598554,0.08486807
48.526,0,14.36,696.75,197.6,33.8,190.4,20,12,29.8254,9.64813,11.53218,0,0,0.2704258,0.08832034
48.941,0,14.36,699.25,197.6,33.8,190.4,20.39216,12,29.8254,9.647638,11.53276,0,0,0.2942092,0.09608792
49.311,0,14.36,705.25,197.6,33.8,190.4,19.60784,12,29.8254,9.647101,11.53341,0,0,0.3065414,0.1001156
49.749,0,14.36,709.25,197.6,33.8,190.4,19.60784,12,29.8254,9.646581,11.53403,0,0,0.2642679,0.08630916
50.136,0,14.36,709.75,197.6,33.8,190.4,19.60784,12,29.8254,9.646097,11.53461,0,0,0.2624981,0.08573114
50.765,0,14.36,690,197.6,33.8,190.4,19.60784,12,29.8254,9.645598,11.5352,0,0,0.263395,0.08602409
51.265,0,14.258,701.5,195.8,33.8,190.4,20.78431,12,29.8254,9.645045,11.53586,0,0,0.3012469,0.09838642
51.660,0,14.258,705,195.8,33.8,190.4,19.60784,12,29.8254,9.643973,11.53715,0,0,0.3224068,0.1052972
52.061,0,14.258,707,195.8,33.8,190.4,20,12,29.8254,9.643447,11.53778,0,0,0.3118265,0.1018417
52.623,0,14.258,710.5,195.8,33.8,190.4,20,12,29.8254,9.642898,11.53843,0,0,0.2995036,0.09781704
53.107,0,14.36,711.5,195.8,33.8,190.4,19.60784,12,29.8254,9.642433,11.53899,0,0,0.2660215,0.08688189
53.512,0,14.36,705.75,195.8,33.8,190.4,20,12,29.8254,9.641383,11.54025,0,0,0.3365011,0.1099003
53.862,0,14.36,703.75,195.8,33.8,190.4,19.60784,12,29.8254,9.640937,11.54078,0,0,0.2554511,0.08342963
54.326,0,14.36,702,195.8,33.8,190.4,20.39216,12,29.8254,9.640464,11.54135,0,0,0.2642598,0.08630651
54.672,0,14.36,702,195.8,33.8,190.4,19.60784,12,29.8254,9.640053,11.54184,0,0,0.257205,0.08400244
55.084,0,14.36,704.5,195.8,33.8,190.4,20,12,29.8254,9.639373,11.54265,0,0,0.3338686,0.1090406
55.418,0,14.36,708,195.8,33.8,190.4,20,12,29.8254,9.638827,11.54331,0,0,0.3312157,0.1081741
55.850,0,14.36,702.5,195.8,33.8,190.4,20,12,29.8254,9.638221,11.54403,0,0,0.3382525,0.1104723
56.218,0,14.36,700.75,195.8,33.8,190.4,20,12,29.8254,9.63768,11.54468,0,0,0.3382318,0.1104656
56.724,0,14.36,703,195.8,33.8,190.4,20,12,29.8254,9.637053,11.54543,0,0,0.3391438,0.1107634
57.147,0,14.243,706,195.8,33.8,190.4,20,12,29.8254,9.636448,11.54616,0,0,0.339123,0.1107566
57.642,0,14.243,701.75,195.8,33.8,190.4,20,12,29.8254,9.635629,11.54714,0,0,0.3356202,0.1096126
58.005,0,14.243,695.75,195.8,33.8,190.4,20,12,29.8254,9.635048,11.54784,0,0,0.3444186,0.1124862
58.389,0,14.243,707.25,195.8,33.8,190.4,19.60784,12,29.8254,9.634268,11.54877,0,0,0.3417969,0.1116299
58.810,0,14.243,704.25,195.8,33.8,190.4,20,12,29.8254,9.633687,11.54947,0,0,0.3400142,0.1110477
59.254,0,14.243,706,195.8,33.8,190.4,20,12,29.8254,9.633114,11.55015,0,0,0.3400142,0.1110477
59.644,0,14.243,706.5,195.8,33.8,190.4,19.60784,12,29.8254,9.632476,11.55092,0,0,0.3312056,0.1081708
60.067,0,14.243,704.25,195.8,33.8,190.4,19.60784,12,29.8254,9.632003,11.55149,0,0,0.229899,0.07508437
60.436,0,14.243,704.5,195.8,33.8,190.4,20,12,29.8254,9.631579,11.55199,0,0,0.2519431,0.08228391
61.047,0,14.243,705.75,195.8,33.8,190.4,20,12,29.8254,9.630948,11.55275,0,0,0.328563,0.1073078
61.557,0,14.282,696.5,195.8,33.8,190.4,20,12,29.8254,9.630398,11.55341,0,0,0.333838,0.1090306
61.950,0,14.282,700.25,195.8,33.8,190.4,20,12,29.8254,9.629601,11.55437,0,0,0.2290391,0.07480355
62.305,0,14.282,701.5,195.8,33.8,190.4,19.21569,12,29.8254,9.62918,11.55487,0,0,0.2413499,0.07882421
62.744,0,14.282,701.5,195.8,33.8,190.4,20.39216,12,29.8254,9.628793,11.55534,0,0,0.2360721,0.07710049
63.138,0,14.282,701.25,195.8,33.8,190.4,19.60784,12,29.8254,9.62844,11.55576,0,0,0.2193423,0.07163659
63.525,0,14.282,710.25,195.8,33.8,190.4,20,12,29.8254,9.627741,11.5566,0,0,0.3338584,0.1090372
63.898,0,14.282,702.75,195.8,33.8,190.4,20,12,29.8254,9.627166,11.55729,0,0,0.3215259,0.1050095
64.361,0,14.282,702,195.8,33.8,190.4,20,12,29.8254,9.626637,11.55792,0,0,0.3223871,0.1052907
64.752,0,14.282,701,195.8,33.8,190.4,20.39216,12,29.8254,9.626088,11.55858,0,0,0.3144691,0.1027048
65.241,0,14.282,700.75,195.8,33.8,190.4,20,12,29.8254,9.62554,11.55924,0,0,0.2563163,0.0837122
65.620,0,14.253,710,195.8,33.8,190.4,20,12,29.8254,9.625051,11.55983,0,0,0.2730768,0.08918612
66.088,0,14.253,707,195.8,33.8,190.4,20,12,29.8254,9.624443,11.56056,0,0,0.2765834,0.09033139
66.425,0,14.253,705.25,195.8,33.8,190.4,20,12,29.8254,9.62393,11.56118,0,0,0.3047796,0.09954018
66.831,0,14.253,713.25,195.8,33.8,190.4,19.60784,12,29.8254,9.623387,11.56183,0,0,0.2607523,0.08516097
67.197,0,14.253,706.25,195.8,33.8,190.4,20,12,29.8254,9.622849,11.56247,0,0,0.3303247,0.1078831
67.666,0,14.253,705.75,195.8,33.8,190.4,20,12,29.8254,9.622353,11.56307,0,0,0.2642598,0.08630651
68.075,0,14.253,705.5,195.8,33.8,190.4,19.60784,12,29.8254,9.62181,11.56372,0,0,0.3408847,0.111332
68.464,0,14.253,708.75,195.8,33.8,190.4,20,12,29.8254,9.621058,11.56463,0,0,0.3400142,0.1110477
68.846,0,14.253,705,195.8,33.8,190.4,19.60784,12,29.8254,9.62048,11.56532,0,0,0.3426464,0.1119074
69.441,0,14.253,703.25,195.8,33.8,190.4,19.60784,12,29.8254,9.619848,11.56608,0,0,0.3452889,0.1127704
69.962,0,14.272,708.75,194,33.8,190.4,20,12,29.8254,9.61924,11.56681,0,0,0.3356099,0.1096093
70.398,0,14.272,702.75,194,33.8,190.4,20,12,29.8254,9.618154,11.56812,0,0,0.3426673,0.1119142
70.739,0,14.272,704,194,33.8,190.4,20,12,29.8254,9.617531,11.56887,0,0,0.3426778,0.1119176
71.156,0,14.272,705.75,194,33.8,190.4,19.60784,12,29.8254,9.616897,11.56963,0,0,0.3373923,0.1101914
71.493,0,14.272,704,194,33.8,190.4,20,12,29.8254,9.616382,11.57025,0,0,0.3356304,0.109616
71.907,0,14.272,708.75,194,33.8,190.4,20,12,29.8254,9.615765,11.57099,0,0,0.3303348,0.1078864
72.301,0,14.272,720,194,33.8,190.4,19.21569,12,29.8254,9.615265,11.57159,0,0,0.2950991,0.09637856
72.687,0,14.272,735.75,194,33.8,190.4,18.43137,11,29.8254,9.614828,11.57212,0,0,0.2387147,0.07796355
73.093,0,14.272,731.25,194,33.8,190.4,18.03922,10,29.8254,9.614258,11.57281,0,0,0.3267513,0.1067161
73.586,0,14.272,722.75,194,33.8,190.4,18.43137,10,29.8254,9.613808,11.57335,0,0,0.2677341,0.08744123
73.982,0,13.823,729.25,194,33.8,190.4,17.64706,10,29.8254,9.613398,11.57384,0,0,0.2210568,0.07219654
74.447,0,13.823,724.5,194,33.8,190.4,17.64706,10,29.8254,9.612679,11.57471,0,0,0.3187955,0.1041177
74.848,0,13.823,718.5,194,33.8,190.4,17.64706,9,29.8254,9.612147,11.57535,0,0,0.2914419,0.09518411
75.251,0,13.823,717.25,194,33.8,190.4,17.2549,9,29.8254,9.611633,11.57597,0,0,0.2350906,0.07677993
75.606,0,13.823,718.25,194,33.8,190.4,17.2549,9,29.8254,9.611292,11.57638,0,0,0.199871,0.06527732
76.067,0,13.823,713.25,194,33.8,190.4,16.86275,9,29.8254,9.610863,11.57689,0,0,0.2447759,0.07994315
76.459,0,13.823,704.25,194,33.8,190.4,17.2549,9,29.8254,9.610414,11.57744,0,0,0.2764736,0.0902955
76.843,0,13.823,709.5,194,33.8,190.4,17.2549,9,29.8254,9.609913,11.57804,0,0,0.2342101,0.07649237
77.244,0,13.823,714,194,33.8,190.4,16.47059,8,29.8254,9.609546,11.57848,0,0,0.2086759,0.06815297
77.845,0,13.823,702,194,33.8,190.4,16.86275,8,29.8254,9.609208,11.57889,0,0,0.1849027,0.06038871
78.353,0,13.252,698,194,33.8,190.4,17.64706,9,29.8254,9.608844,11.57933,0,0,0.2139588,0.06987836
78.722,0,13.252,714,194,33.8,190.4,16.86275,9,29.8254,9.608162,11.58015,0,0,0.1989905,0.06498975
79.126,0,13.252,719.25,194,33.8,190.4,16.47059,8,29.8254,9.607755,11.58064,0,0,0.2500589,0.08166854
79.594,0,13.252,708,194,33.8,190.4,16.86275,8,29.8254,9.60739,11.58108,0,0,0.2306881,0.0753421
79.987,0,13.252,697,194,33.8,190.4,17.2549,8,29.8254,9.606777,11.58182,0,0,0.3081712,0.1006479
80.373,0,13.252,706,194,33.8,190.4,17.2549,9,29.8254,9.606325,11.58236,0,0,0.2210027,0.07217889
80.773,0,13.252,704.25,194,33.8,190.4,17.2549,9,29.8254,9.605939,11.58283,0,0,0.2210027,0.07217889
81.263,0,13.252,705.75,194,33.8,190.4,17.2549,9,29.8254,9.605523,11.58333,0,0,0.2298076,0.07505454
81.614,0,13.252,708.25,194,33.8,190.4,17.2549,9,29.8254,9.605131,11.5838,0,0,0.2218832,0.07246645
82.090,0,13.252,701.5,194,33.8,190.4,16.47059,8,29.8254,9.604727,11.58429,0,0,0.1901856,0.0621141
82.472,0,12.891,710,194,33.8,190.4,16.47059,8,29.8254,9.604394,11.58469,0,0,0.2051539,0.06700271
82.917,0,12.891,695,194,33.8,190.4,16.86275,8,29.8254,9.603808,11.5854,0,0,0.2729516,0.08914524
83.287,0,12.891,694.25,194,33.8,190.4,16.47059,8,29.8254,9.603264,11.58605,0,0,0.3046492,0.09949759
83.700,0,12.891,693.5,194,33.8,190.4,16.86275,8,29.8254,9.60285,11.58655,0,0,0.2174808,0.07102863
84.080,0,12.891,681.25,194,33.8,190.4,16.07843,8,29.8254,9.602424,11.58707,0,0,0.2403735,0.07850532
84.574,0,12.891,676.75,194,33.8,190.4,16.47059,8,29.8254,9.601876,11.58773,0,0,0.2976053,0.09719706
84.944,0,12.891,664.75,194,33.8,190.4,19.21569,9,29.8254,9.601536,11.58814,0,0,0.19811,0.06470219
85.385,0,12.891,692.25,194,33.8,190.4,17.64706,9,29.8254,9.600852,11.58897,0,0,0.3178565,0.1038111
85.789,0,12.891,711.75,194,33.8,190.4,16.07843,8,29.8254,9.600332,11.58959,0,0,0.2817565,0.09202089
86.457,0,12.891,702.75,194,33.8,190.4,16.86275,8,29.8254,9.599942,11.59006,0,0,0.2051539,0.06700271
86.972,0,12.637,698,194,33.8,192.2,16.86275,9,29.8254,9.599574,11.59051,0,0,0.2069149,0.06757784
87.392,0,12.637,709.25,194,33.8,192.2,16.86275,8,29.8254,9.598859,11.59137,0,0,0.2025125,0.06614002
87.789,0,12.637,696,194,33.8,192.2,17.64706,9,29.8254,9.598393,11.59193,0,0,0.2571028,0.08396906
88.239,0,12.637,706.25,194,33.8,192.2,17.2549,9,29.8254,9.59785,11.59259,0,0,0.284398,0.09288359
88.610,0,12.637,709.5,194,33.8,192.2,16.86275,8,29.8254,9.597375,11.59316,0,0,0.2615052,0.08540689
88.996,0,12.637,704.5,194,33.8,192.2,16.47059,8,29.8254,9.5969,11.59374,0,0,0.239493,0.07821776
89.353,0,12.637,696.5,194,33.8,192.2,17.64706,9,29.8254,9.5965,11.59422,0,0,0.2342101,0.07649237
89.799,0,12.637,692.5,194,33.8,192.2,18.03922,9,29.8254,9.596179,11.59461,0,0,0.1989905,0.06498975
90.197,0,12.637,702.5,194,33.8,192.2,17.2549,9,29.8254,9.595824,11.59504,0,0,0.2104369,0.0687281
90.741,0,12.637,705.75,194,33.8,192.2,16.86275,9,29.8254,9.595266,11.59571,0,0,0.2782345,0.09087063
91.118,0,12.529,703.5,194,33.8,192.2,17.2549,9,29.8254,9.594774,11.59631,0,0,0.2615052,0.08540689
91.549,0,12.529,701.75,194,33.8,192.2,17.2549,9,29.8254,9.594138,11.59707,0,0,0.2694296,0.08799498
91.907,0,12.529,704.75,194,33.8,192.2,17.64706,9,29.8254,9.593728,11.59757,0,0,0.2518198,0.08224367
92.288,0,12.529,703.25,194,33.8,192.2,17.2549,9,29.8254,9.59327,11.59812,0,0,0.2368515,0.07735506
