# StartTime = 12/07/2024 01:10:21.3391 PM
Time (sec), Vehicle speed (MPH), Control module voltage (V), Engine RPM (RPM), Engine coolant temperature (°F), Ambient air temperature (°F), Engine oil temperature (°F), Absolute load value (%), Actual engine - percent torque (%), Barometric pressure (inHg), Total fuel economy (MPG), Total CO2 (lbs), Instant CO2 rate (lb/mile), Instant fuel economy (MPG), Fuel rate (gal/hr), CO2 flow (lb/min)
1316.100,0,14.37,702.75,181.4,33.8,172.4,20,12,29.5301,0,3.569426,0,0,0.2992474,0.09773336
1316.594,0,14.37,699,181.4,33.8,172.4,20.39216,12,29.5301,0,3.570051,0,0,0.2631456,0.08594262
1316.973,0,14.37,704.25,181.4,33.8,172.4,20,12,29.5301,0,3.570673,0,0,0.3185715,0.1040446
1317.418,0,14.37,707,181.4,33.8,172.4,20,12,29.5301,0,3.571464,0,0,0.3088628,0.1008738
1317.797,0,14.37,713.5,181.4,33.8,172.4,20,12,29.5301,0,3.572071,0,0,0.2710498,0.08852411
1318.485,0,14.37,705.5,181.4,33.8,172.4,20,12,29.5301,0,3.572853,0,0,0.3396819,0.1109392
1319.007,0,14.346,704.25,181.4,33.8,172.4,20.39216,12,29.5301,0,3.573605,0,0,0.3309121,0.108075
1319.410,0,14.346,707,181.4,33.8,172.4,19.60784,12,29.5301,0,3.574836,0,0,0.2868991,0.09370046
1319.762,0,14.346,711.75,181.4,33.8,172.4,20,12,29.5301,0,3.575368,0,0,0.2578257,0.08420516
1320.192,0,14.346,701.5,181.4,33.8,172.4,20.39216,12,29.5301,0,3.575938,0,0,0.270211,0.08825018
1320.569,0,14.346,707.5,181.4,33.8,172.4,20,12,29.5301,0,3.576587,0,0,0.3326418,0.1086399
1320.983,0,14.346,702,181.4,33.8,172.4,20,12,29.5301,0,3.577417,0,0,0.3309121,0.108075
1321.344,0,14.346,703.75,181.4,33.8,172.4,20,12,29.5301,0,3.577927,0,0,0.2587214,0.08449771
1321.826,0,14.346,706.5,181.4,33.8,172.4,20,12,29.5301,0,3.578614,0,0,0.3159603,0.1031918
1322.208,0,14.346,708.75,181.4,33.8,172.4,19.60784,12,29.5301,0,3.579167,0,0,0.2701697,0.0882367
1322.685,0,14.346,700,181.4,33.8,172.4,20,12,29.5301,0,3.579808,0,0,0.2464164,0.08047892
1323.075,0,14.282,701,181.4,33.8,172.4,20,12,29.5301,0,3.58032,0,0,0.2596094,0.0847877
1323.563,0,14.282,707.75,181.4,33.8,172.4,19.60784,12,29.5301,0,3.581183,0,0,0.3344223,0.1092214
1323.939,0,14.282,699,181.4,33.8,172.4,20,12,29.5301,0,3.581981,0,0,0.3467431,0.1132453
1324.371,0,14.282,706.25,181.4,33.8,172.4,20,12,29.5301,0,3.582826,0,0,0.3309222,0.1080783
1324.736,0,14.282,702,181.4,33.8,172.4,20,12,29.5301,0,3.583532,0,0,0.3326622,0.1086465
1325.214,0,14.282,707.75,181.4,33.8,172.4,20,12,29.5301,0,3.584292,0,0,0.3388226,0.1106585
1325.587,0,14.282,708,181.4,33.8,172.4,20,12,29.5301,0,3.584958,0,0,0.3300522,0.1077942
1325.962,0,14.282,704.5,181.4,33.8,172.4,20.39216,12,29.5301,0,3.585759,0,0,0.3062698,0.1000269
1326.351,0,14.282,700,181.4,33.8,172.4,20.39216,12,29.5301,0,3.586278,0,0,0.2649138,0.08652013
1327.036,0,14.282,697.75,181.4,33.8,172.4,19.21569,12,29.5301,0,3.586974,0,0,0.3256217,0.1063472
1327.559,0,14.233,706.75,181.4,33.8,172.4,19.21569,12,29.5301,0,3.587701,0,0,0.3318632,0.1083856
1327.954,0,14.233,701.5,181.4,33.8,172.4,19.60784,12,29.5301,0,3.589156,0,0,0.3282619,0.1072094
1328.365,0,14.233,702.75,181.4,33.8,172.4,21.96078,13,29.5301,0,3.589911,0,0,0.350274,0.1143985
1328.791,0,14.233,674,181.4,33.8,172.4,23.92157,15,29.5301,0,3.590637,0,0,0.3386777,0.1106112
1329.210,0,14.233,696.75,181.4,33.8,172.4,22.7451,15,29.5301,0,3.591426,0,0,0.3676174,0.1200628
1329.659,0,14.233,707.5,181.4,33.8,172.4,22.35294,15,29.5301,0,3.592149,0,0,0.306008,0.09994137
1330.086,0,14.233,701.5,181.4,33.8,172.4,22.7451,15,29.5301,0,3.592872,0,0,0.3069529,0.10025
1330.539,0,14.233,702.75,181.4,33.8,172.4,22.7451,15,29.5301,0,3.593719,0,0,0.3658585,0.1194884
1330.915,0,14.233,693.75,181.4,33.8,172.4,23.52941,16,29.5301,0,3.594472,0,0,0.3183672,0.1039779
1331.413,0,14.233,696.25,181.4,33.8,172.4,23.13725,16,29.5301,0,3.595256,0,0,0.3245433,0.105995
1331.831,0,14.36,692.25,181.4,33.8,174.2,22.7451,16,29.5301,0,3.595837,0,0,0.2770154,0.09047245
1332.225,0,14.36,701.75,181.4,33.8,174.2,23.13725,16,29.5301,0,3.596855,0,0,0.382545,0.1249382
1332.625,0,14.36,705.75,181.4,33.8,174.2,23.13725,16,29.5301,0,3.597526,0,0,0.295465,0.09649806
1333.007,0,14.36,713,181.4,33.8,174.2,22.7451,15,29.5301,0,3.598144,0,0,0.2875508,0.09391329
1333.363,0,14.36,704.5,181.4,33.8,174.2,22.7451,15,29.5301,0,3.598793,0,0,0.301639,0.09851445
1333.830,0,14.36,705.25,181.4,33.8,174.2,22.7451,15,29.5301,0,3.599433,0,0,0.3033978,0.09908888
1334.231,0,14.36,708,181.4,33.8,174.2,23.13725,16,29.5301,0,3.600072,0,0,0.328941,0.1074312
1334.653,0,14.36,711.25,181.4,33.8,174.2,22.7451,15,29.5301,0,3.600903,0,0,0.3218655,0.1051204
1335.044,0,14.36,718.5,181.4,33.8,174.2,22.35294,15,29.5301,0,3.601741,0,0,0.3754868,0.122633
1335.722,0,14.36,696.5,181.4,33.8,174.2,19.21569,14,29.5301,0,3.602453,0,0,0.3350874,0.1094386
1336.196,0,14.321,720,181.4,33.8,174.2,18.82353,11,29.5301,0,3.603003,0,0,0.2393833,0.07818191
1336.594,0,14.321,723.5,181.4,33.8,174.2,19.21569,11,29.5301,0,3.604407,0,0,0.3310032,0.1081047
1336.953,0,14.321,713.25,181.4,33.8,174.2,18.43137,11,29.5301,0,3.604845,0,0,0.2244492,0.0733045
1337.379,0,14.321,709.5,181.4,33.8,174.2,19.60784,11,29.5301,0,3.605424,0,0,0.2684753,0.08768329
1337.797,0,14.321,707.5,181.4,33.8,174.2,19.21569,11,29.5301,0,3.606035,0,0,0.3177691,0.1037825
1338.207,0,14.321,702.5,181.4,33.8,174.2,19.60784,11,29.5301,0,3.606639,0,0,0.2534801,0.08278591
1338.582,0,14.321,707,181.4,33.8,174.2,19.60784,11,29.5301,0,3.607219,0,0,0.2517198,0.082211
1339.052,0,14.321,707.25,181.4,33.8,174.2,19.60784,11,29.5301,0,3.607969,0,0,0.3371243,0.1101039
1339.443,0,14.321,706.5,181.4,33.8,174.2,19.21569,11,29.5301,0,3.608436,0,0,0.2517352,0.08221603
1339.974,0,14.321,706.5,181.4,33.8,174.2,20,12,29.5301,0,3.609066,0,0,0.2279561,0.07444983
1340.363,0,14.282,706.75,181.4,33.8,174.2,20,12,29.5301,0,3.609568,0,0,0.2482069,0.08106368
1340.815,0,14.282,709.5,181.4,33.8,174.2,19.60784,12,29.5301,0,3.610339,0,0,0.257865,0.08421802
1341.163,0,14.282,708.5,181.4,33.8,174.2,19.21569,12,29.5301,0,3.610904,0,0,0.2710829,0.08853493
1341.554,0,14.282,707.25,181.4,33.8,174.2,19.60784,11,29.5301,0,3.61151,0,0,0.2561205,0.08364826
1341.950,0,14.282,697.25,181.4,33.8,174.2,20,12,29.5301,0,3.61201,0,0,0.2649219,0.08652277
1342.393,0,14.282,703.75,181.4,33.8,174.2,20,12,29.5301,0,3.612612,0,0,0.2649138,0.08652013
1342.770,0,14.282,707,181.4,33.8,174.2,19.60784,12,29.5301,0,3.613159,0,0,0.256985,0.08393058
1343.165,0,14.282,704.5,181.4,33.8,174.2,19.60784,12,29.5301,0,3.613932,0,0,0.3335422,0.108934
1343.542,0,14.282,704.75,181.4,33.8,174.2,20,12,29.5301,0,3.614642,0,0,0.3335626,0.1089406
1344.130,0,14.282,699.25,181.4,33.8,174.2,19.60784,12,29.5301,0,3.615358,0,0,0.3362235,0.1098097
1344.701,0,14.419,711,181.4,33.8,174.2,19.60784,12,29.5301,0,3.616019,0,0,0.3344529,0.1092314
1345.077,0,14.419,704.75,181.4,33.8,174.2,20,12,29.5301,0,3.616948,0,0,0.2305754,0.07530528
1345.431,0,14.419,696.5,181.4,33.8,174.2,19.60784,12,29.5301,0,3.61774,0,0,0.3335728,0.108944
1345.883,0,14.419,708.75,181.4,33.8,174.2,19.60784,12,29.5301,0,3.618442,0,0,0.3344223,0.1092214
1346.263,0,14.419,703,181.4,33.8,174.2,19.60784,12,29.5301,0,3.619057,0,0,0.3406035,0.1112402
1346.659,0,14.419,702.25,181.4,33.8,174.2,19.60784,12,29.5301,0,3.619632,0,0,0.2314696,0.07559732
1347.033,0,14.419,702.75,181.4,33.8,174.2,19.60784,12,29.5301,0,3.620176,0,0,0.2516968,0.08220347
1347.472,0,14.419,700.75,181.4,33.8,174.2,19.60784,12,29.5301,0,3.620627,0,0,0.2253225,0.07358972
1347.839,0,14.419,705.25,181.4,33.8,174.2,19.60784,12,29.5301,0,3.621123,0,0,0.2446638,0.07990652
1348.333,0,14.419,695.5,181.4,33.8,174.2,19.60784,12,29.5301,0,3.621794,0,0,0.2763975,0.09027067
1348.711,0,14.341,710.75,181.4,33.8,174.2,19.60784,12,29.5301,0,3.622311,0,0,0.2578729,0.08422059
1349.203,0,14.341,704.25,181.4,33.8,174.2,19.60784,12,29.5301,0,3.622987,0,0,0.2473343,0.08077869
1349.576,0,14.341,707.25,181.4,33.8,174.2,19.60784,12,29.5301,0,3.62354,0,0,0.2605212,0.08508552
1350.025,0,14.341,706.75,181.4,33.8,174.2,20,12,29.5301,0,3.624378,0,0,0.3300422,0.1077909
1350.401,0,14.341,706,181.4,33.8,174.2,19.60784,12,29.5301,0,3.624887,0,0,0.2385105,0.07789686
1350.852,0,14.341,709.25,181.4,33.8,174.2,19.60784,12,29.5301,0,3.625441,0,0,0.2349972,0.07674944
1351.247,0,14.341,699,181.4,33.8,174.2,20,12,29.5301,0,3.625968,0,0,0.2490794,0.08134865
1351.692,0,14.341,707.5,181.4,33.8,174.2,20.39216,12,29.5301,0,3.626766,0,0,0.3344427,0.1092281
1352.086,0,14.341,705,181.4,33.8,174.2,19.60784,12,29.5301,0,3.62749,0,0,0.3309121,0.108075
1352.684,0,14.341,702.5,181.4,33.8,174.2,20,12,29.5301,0,3.62831,0,0,0.3273718,0.1069187
1353.232,0,14.321,700.5,183.2,33.8,174.2,20,12,29.5301,0,3.628814,0,0,0.2552404,0.08336081
1353.612,0,14.321,705.75,183.2,33.8,174.2,19.60784,12,29.5301,0,3.629855,0,0,0.2411582,0.07876159
1353.966,0,14.321,703.25,183.2,33.8,174.2,19.21569,12,29.5301,0,3.630528,0,0,0.3291721,0.1075067
1354.435,0,14.321,702,183.2,33.8,174.2,19.60784,11,29.5301,0,3.631017,0,0,0.2420457,0.07905146
1354.813,0,14.321,701.5,183.2,33.8,174.2,20,12,29.5301,0,3.631456,0,0,0.2226752,0.07272512
1355.209,0,14.321,701,183.2,33.8,174.2,19.21569,12,29.5301,0,3.632306,0,0,0.337083,0.1100904
1355.607,0,14.321,703,183.2,33.8,174.2,19.60784,12,29.5301,0,3.632979,0,0,0.3353228,0.1095155
1356.109,0,14.321,701.5,183.2,33.8,174.2,19.60784,12,29.5301,0,3.633729,0,0,0.3335626,0.1089406
1356.501,0,14.321,704.25,183.2,33.8,174.2,20,12,29.5301,0,3.634253,0,0,0.2411655,0.078764
1357.035,0,14.321,695.5,183.2,33.8,174.2,20,12,29.5301,0,3.635161,0,0,0.3388433,0.1106653
1357.459,0,14.341,703.5,183.2,33.8,174.2,20,12,29.5301,0,3.635916,0,0,0.3388329,0.1106619
1357.940,0,14.341,705.5,183.2,33.8,174.2,19.60784,12,29.5301,0,3.636628,0,0,0.2490642,0.08134368
1358.318,0,14.341,705.5,183.2,33.8,174.2,19.60784,12,29.5301,0,3.63718,0,0,0.243806,0.07962638
1358.753,0,14.341,706.25,183.2,33.8,174.2,20.39216,12,29.5301,0,3.638126,0,0,0.3370728,0.110087
1359.111,0,14.341,693.75,183.2,33.8,174.2,20,12,29.5301,0,3.638613,0,0,0.2543603,0.08307336
1359.583,0,14.341,697.25,183.2,33.8,174.2,20,12,29.5301,0,3.639405,0,0,0.3388329,0.1106619
1359.958,0,14.341,701.75,183.2,33.8,174.2,20,12,29.5301,0,3.639922,0,0,0.2631456,0.08594262
1360.364,0,14.341,703.25,183.2,33.8,174.2,19.60784,12,29.5301,0,3.640727,0,0,0.3309324,0.1080816
1360.719,0,14.341,708.5,183.2,33.8,174.2,19.21569,12,29.5301,0,3.641287,0,0,0.2622735,0.08565781
1361.349,0,14.341,703.75,183.2,33.8,174.2,19.60784,11,29.5301,0,3.641812,0,0,0.2525768,0.0824909
1361.852,0,14.258,703.5,183.2,33.8,174.2,20,12,29.5301,0,3.642482,0,0,0.3327333,0.1086698
1362.245,0,14.258,703,183.2,33.8,174.2,21.96078,12,29.5301,0,3.643876,0,0,0.3309222,0.1080783
1362.626,0,14.258,693.75,183.2,33.8,174.2,22.7451,14,29.5301,0,3.644523,0,0,0.3388743,0.1106754
1363.023,0,14.258,674.75,183.2,33.8,174.2,23.92157,15,29.5301,0,3.645151,0,0,0.2885094,0.09422638
1363.401,0,14.258,692.75,183.2,33.8,174.2,22.35294,15,29.5301,0,3.645839,0,0,0.3289008,0.1074181
1363.779,0,14.258,703.25,183.2,33.8,174.2,22.35294,15,29.5301,0,3.646595,0,0,0.3411917,0.1114323
1364.149,0,14.258,709,183.2,33.8,174.2,22.7451,15,29.5301,0,3.647258,0,0,0.3236539,0.1057045
1364.582,0,14.258,704.75,183.2,33.8,174.2,22.7451,15,29.5301,0,3.647887,0,0,0.3175363,0.1037065
1364.941,0,14.258,698.25,183.2,33.8,174.2,22.7451,15,29.5301,0,3.648546,0,0,0.3078136,0.1005311
1365.447,0,14.258,693.25,183.2,33.8,174.2,23.13725,16,29.5301,0,3.649256,0,0,0.309582,0.1011086
1365.813,0,14.292,695.25,183.2,33.8,174.2,23.13725,16,29.5301,0,3.649795,0,0,0.2753322,0.08992273
1366.265,0,14.292,693.75,183.2,33.8,174.2,23.52941,16,29.5301,0,3.650825,0,0,0.3772686,0.1232149
1366.667,0,14.292,697.75,183.2,33.8,174.2,23.13725,16,29.5301,0,3.651596,0,0,0.3561735,0.1163253
1367.075,0,14.292,702.25,183.2,33.8,174.2,22.7451,16,29.5301,0,3.652439,0,0,0.3412022,0.1114357
1367.440,0,14.292,717.5,183.2,33.8,174.2,21.96078,15,29.5301,0,3.653111,0,0,0.3297802,0.1077053
1367.909,0,14.292,711.25,183.2,33.8,174.2,22.35294,15,29.5301,0,3.653948,0,0,0.3772455,0.1232073
1368.290,0,14.292,702,183.2,33.8,174.2,22.7451,15,29.5301,0,3.654678,0,0,0.3719693,0.1214842
1368.682,0,14.292,707,183.2,33.8,174.2,22.7451,15,29.5301,0,3.655407,0,0,0.2867152,0.09364039
1369.043,0,14.292,712.5,183.2,33.8,174.2,22.7451,15,29.5301,0,3.656073,0,0,0.3139316,0.1025292
1369.680,0,14.292,703.5,183.2,33.8,174.2,23.13725,15,29.5301,0,3.656743,0,0,0.323644,0.1057013
1370.218,0,14.346,700,183.2,33.8,174.2,19.60784,14,29.5301,0,3.657436,0,0,0.3482479,0.1137368
1370.639,0,14.346,720.75,183.2,33.8,174.2,18.82353,12,29.5301,0,3.658711,0,0,0.3016298,0.09851144
1371.033,0,14.346,726.5,183.2,33.8,174.2,18.43137,11,29.5301,0,3.659429,0,0,0.3222097,0.1052328
1371.530,0,14.346,716.5,183.2,33.8,174.2,18.82353,11,29.5301,0,3.660008,0,0,0.2614413,0.08538601
1371.910,0,14.346,713,183.2,33.8,174.2,19.60784,11,29.5301,0,3.660777,0,0,0.3362338,0.109813
1372.339,0,14.346,715,183.2,33.8,174.2,19.60784,11,29.5301,0,3.661428,0,0,0.254368,0.0830759
1372.729,0,14.346,706,183.2,33.8,174.2,19.21569,11,29.5301,0,3.66203,0,0,0.2781495,0.09084287
1373.189,0,14.346,707.5,183.2,33.8,174.2,19.60784,11,29.5301,0,3.66267,0,0,0.2728432,0.08910983
1373.608,0,14.346,713,183.2,33.8,174.2,20,11,29.5301,0,3.663188,0,0,0.2490794,0.08134865
1374.115,0,14.346,705,183.2,33.8,174.2,19.21569,11,29.5301,0,3.663835,0,0,0.2526154,0.0825035
1374.497,0,14.351,709.25,183.2,33.8,174.2,19.21569,11,29.5301,0,3.664401,0,0,0.2543603,0.08307336
1374.955,0,14.351,702.25,183.2,33.8,174.2,19.21569,11,29.5301,0,3.665102,0,0,0.2526154,0.0825035
1375.343,0,14.351,698.75,183.2,33.8,174.2,19.21569,11,29.5301,0,3.665744,0,0,0.3292023,0.1075166
1375.770,0,14.351,697.5,183.2,33.8,174.2,20,12,29.5301,0,3.666562,0,0,0.3265616,0.1066541
1376.149,0,14.351,703.5,183.2,33.8,174.2,19.60784,11,29.5301,0,3.667267,0,0,0.3230012,0.1054913
1376.652,0,14.351,699,183.2,33.8,174.2,19.21569,11,29.5301,0,3.668018,0,0,0.3177303,0.1037698
1377.021,0,14.351,708.5,183.2,33.8,174.2,19.60784,11,29.5301,0,3.668565,0,0,0.2614093,0.08537558
1377.408,0,14.351,702.75,183.2,33.8,174.2,19.60784,11,29.5301,0,3.669423,0,0,0.3239011,0.1057852
1377.778,0,14.351,700.5,183.2,33.8,174.2,19.60784,11,29.5301,0,3.670047,0,0,0.3274018,0.1069285
1378.417,0,14.351,698.75,183.2,33.8,174.2,20.39216,12,29.5301,0,3.670714,0,0,0.3054083,0.09974552
1378.923,0,14.321,706,183.2,33.8,174.2,19.60784,12,29.5301,0,3.671344,0,0,0.3036295,0.09916456
1379.313,0,14.321,701.5,183.2,33.8,174.2,20,12,29.5301,0,3.672612,0,0,0.3027679,0.09888317
1379.709,0,14.321,702.75,183.2,33.8,174.2,19.60784,11,29.5301,0,3.673211,0,0,0.2966251,0.09687693
1380.176,0,14.321,702,183.2,33.8,174.2,19.21569,12,29.5301,0,3.673774,0,0,0.2640499,0.08623795
1380.534,0,14.321,696.5,183.2,33.8,174.2,19.60784,12,29.5301,0,3.67431,0,0,0.2420457,0.07905146
1380.897,0,14.321,705.25,183.2,33.8,174.2,18.82353,12,29.5301,0,3.675079,0,0,0.3150514,0.1028949
1381.247,0,14.321,709.5,183.2,33.8,174.2,19.21569,11,29.5301,0,3.675696,0,0,0.3045096,0.099452
1381.696,0,14.321,700.25,183.2,33.8,174.2,19.21569,11,29.5301,0,3.676241,0,0,0.2851651,0.09313415
1382.119,0,14.321,701,183.2,33.8,174.2,20,12,29.5301,0,3.676746,0,0,0.2614014,0.08537297
1382.659,0,14.321,699.75,183.2,33.8,174.2,20,12,29.5301,0,3.67736,0,0,0.2367502,0.07732198
1383.042,0,14.282,703,183.2,33.8,174.2,19.60784,12,29.5301,0,3.677854,0,0,0.2297164,0.07502473
1383.489,0,14.282,706.25,183.2,33.8,174.2,19.60784,12,29.5301,0,3.678544,0,0,0.234117,0.07646199
1383.880,0,14.282,701,183.2,33.8,174.2,19.60784,11,29.5301,0,3.678995,0,0,0.2235827,0.07302149
1384.281,0,14.282,701,183.2,33.8,174.2,19.60784,12,29.5301,0,3.679622,0,0,0.2393906,0.0781843
1384.649,0,14.282,705.25,183.2,33.8,174.2,20,12,29.5301,0,3.680302,0,0,0.3353433,0.1095222
1385.099,0,14.282,708.75,183.2,33.8,174.2,20,12,29.5301,0,3.680994,0,0,0.3247714,0.1060694
1385.445,0,14.282,701,183.2,33.8,174.2,19.21569,12,29.5301,0,3.681613,0,0,0.319471,0.1043384
1385.864,0,14.282,701.25,183.2,33.8,174.2,20.39216,12,29.5301,0,3.682278,0,0,0.2605292,0.08508812
1386.268,0,14.282,698.75,183.2,33.8,174.2,20,12,29.5301,0,3.682761,0,0,0.2481765,0.08105377
1386.945,0,14.282,695.75,183.2,33.8,174.2,19.60784,12,29.5301,0,3.683288,0,0,0.2446638,0.07990652
1387.439,0,14.297,700.75,183.2,33.8,174.2,19.60784,12,29.5301,0,3.684068,0,0,0.3344529,0.1092314
1387.877,0,14.297,701.75,183.2,33.8,174.2,20,12,29.5301,0,3.68549,0,0,0.3309324,0.1080816
1388.276,0,14.297,710,183.2,33.8,174.2,19.60784,12,29.5301,0,3.686218,0,0,0.3362029,0.109803
1388.762,0,14.297,706.25,183.2,33.8,174.2,19.60784,12,29.5301,0,3.68675,0,0,0.2446563,0.07990407
1389.159,0,14.297,709.75,183.2,33.8,174.2,20,12,29.5301,0,3.687238,0,0,0.2305824,0.07530758
1389.576,0,14.297,701.5,183.2,33.8,174.2,20,12,29.5301,0,3.687913,0,0,0.2446712,0.07990896
1389.933,0,14.297,703,183.2,33.8,174.2,20,12,29.5301,0,3.688435,0,0,0.2349757,0.0767424
1390.415,0,14.297,704,183.2,33.8,174.2,19.21569,12,29.5301,0,3.688968,0,0,0.2455514,0.0801964
1390.819,0,14.297,702,183.2,33.8,174.2,20,12,29.5301,0,3.68944,0,0,0.2305824,0.07530758
1391.311,0,14.297,698.75,183.2,33.8,174.2,19.60784,12,29.5301,0,3.690279,0,0,0.3265117,0.1066378
1391.652,0,14.233,708,183.2,33.8,176,19.60784,12,29.5301,0,3.690788,0,0,0.2305894,0.07530988
1392.122,0,14.233,700.25,183.2,33.8,176,19.21569,12,29.5301,0,3.691655,0,0,0.3362132,0.1098063
1392.459,0,14.233,699,183.2,33.8,176,20,12,29.5301,0,3.692284,0,0,0.334504,0.1092481
1392.898,0,14.233,691.75,183.2,33.8,176,20.39216,12,29.5301,0,3.692981,0,0,0.2702358,0.08825827
1393.293,0,14.233,700.5,183.2,33.8,176,20,12,29.5301,0,3.693507,0,0,0.2613854,0.08536775
1393.739,0,14.233,700.5,183.2,33.8,176,20,12,29.5301,0,3.694093,0,0,0.2596332,0.08479548
1394.108,0,14.233,703.75,183.2,33.8,176,19.21569,12,29.5301,0,3.694794,0,0,0.3247714,0.1060694
1394.498,0,14.233,704.75,183.2,33.8,176,20,12,29.5301,0,3.695571,0,0,0.3142001,0.1026169
1394.839,0,14.233,697.5,183.2,33.8,176,20,12,29.5301,0,3.696131,0,0,0.2869079,0.09370332
1395.491,0,14.233,700.5,183.2,33.8,176,19.60784,12,29.5301,0,3.696701,0,0,0.2860365,0.09341875
1395.997,0,14.409,701.25,183.2,33.8,176,21.56863,12,29.5301,0,3.697292,0,0,0.309828,0.101189
1396.386,0,14.409,674.75,183.2,33.8,176,23.52941,14,29.5301,0,3.698417,0,0,0.2640337,0.08623268
1396.742,0,14.409,682,183.2,33.8,176,23.92157,15,29.5301,0,3.699114,0,0,0.3333589,0.1088741
1397.190,0,14.409,700.75,183.2,33.8,176,20.78431,15,29.5301,0,3.699861,0,0,0.3465102,0.1131693
1397.568,0,14.409,697.25,183.2,33.8,176,21.96078,15,29.5301,0,3.700336,0,0,0.2568986,0.08390239
1398.002,0,14.409,687.5,183.2,33.8,176,23.92157,15,29.5301,0,3.701111,0,0,0.3079359,0.100571
1398.374,0,14.409,689.5,183.2,33.8,176,23.92157,16,29.5301,0,3.701758,0,0,0.3350874,0.1094386
1398.836,0,14.409,707.75,183.2,33.8,176,21.56863,15,29.5301,0,3.702626,0,0,0.3516797,0.1148576
1399.248,0,14.409,704,183.2,33.8,176,23.92157,15,29.5301,0,3.703309,0,0,0.3377877,0.1103205
1399.778,0,14.409,687.75,183.2,33.8,176,23.92157,16,29.5301,0,3.704067,0,0,0.2858706,0.09336455
1400.140,0,14.36,697,183.2,33.8,176,22.7451,16,29.5301,0,3.704752,0,0,0.3253533,0.1062595
1400.611,0,14.36,718.5,183.2,33.8,176,21.56863,15,29.5301,0,3.705514,0,0,0.2769224,0.09044208
1401.031,0,14.36,703.75,183.2,33.8,176,23.13725,15,29.5301,0,3.70609,0,0,0.2727099,0.0890663
1401.451,0,14.36,696.5,183.2,33.8,176,23.92157,16,29.5301,0,3.706883,0,0,0.2982123,0.09739533
1401.836,0,14.36,703.25,183.2,33.8,176,22.7451,16,29.5301,0,3.707551,0,0,0.2919476,0.09534927
1402.341,0,14.36,716.5,183.2,33.8,176,21.56863,15,29.5301,0,3.708356,0,0,0.3552615,0.1160274
1402.737,0,14.36,713.25,183.2,33.8,176,21.96078,15,29.5301,0,3.709051,0,0,0.3271919,0.10686
1403.181,0,14.36,704.25,183.2,33.8,176,22.7451,15,29.5301,0,3.709864,0,0,0.3139987,0.1025511
1403.556,0,14.36,699,183.2,33.8,176,22.35294,15,29.5301,0,3.710723,0,0,0.3579761,0.116914
1404.156,0,14.36,691,183.2,33.8,176,19.21569,14,29.5301,0,3.71146,0,0,0.3377052,0.1102936
1404.671,0,14.409,707.25,183.2,33.8,176,18.43137,12,29.5301,0,3.711973,0,0,0.2604337,0.08505693
1405.101,0,14.409,732.5,183.2,33.8,176,18.82353,11,29.5301,0,3.712943,0,0,0.2394125,0.07819147
1405.494,0,14.409,727.25,183.2,33.8,176,19.21569,11,29.5301,0,3.713657,0,0,0.3247813,0.1060727
1405.947,0,14.409,719.75,183.2,33.8,176,19.60784,11,29.5301,0,3.714366,0,0,0.307178,0.1003235
1406.316,0,14.409,715.5,183.2,33.8,176,20,11,29.5301,0,3.715114,0,0,0.3405827,0.1112334
1406.716,0,14.409,705,183.2,33.8,176,19.60784,12,29.5301,0,3.7157,0,0,0.2481765,0.08105377
1407.109,0,14.409,713.75,183.2,33.8,176,19.60784,12,29.5301,0,3.71622,0,0,0.2666659,0.08709235
1407.605,0,14.409,720.25,183.2,33.8,176,19.60784,12,29.5301,0,3.716948,0,0,0.3256316,0.1063504
1407.961,0,14.409,713.75,183.2,33.8,176,20,12,29.5301,0,3.717545,0,0,0.2666415,0.08708437
1408.487,0,14.409,713,183.2,33.8,176,19.60784,12,29.5301,0,3.71827,0,0,0.288668,0.09427819
1408.876,0,14.37,720,183.2,33.8,176,19.60784,12,29.5301,0,3.718787,0,0,0.2578493,0.08421287
1409.340,0,14.37,717.25,183.2,33.8,176,19.60784,12,29.5301,0,3.719476,0,0,0.2340813,0.0764503
1409.666,0,14.37,716.5,183.2,33.8,176,19.21569,12,29.5301,0,3.720084,0,0,0.2930416,0.09570659
1410.061,0,14.37,714,183.2,33.8,176,20,12,29.5301,0,3.72073,0,0,0.2728098,0.08909895
1410.446,0,14.37,711,183.2,33.8,176,19.60784,12,29.5301,0,3.721305,0,0,0.3256217,0.1063472
1410.879,0,14.37,715.25,183.2,33.8,176,20,12,29.5301,0,3.721985,0,0,0.2956997,0.09657471
1411.243,0,14.37,714,183.2,33.8,176,20,12,29.5301,0,3.722674,0,0,0.3229815,0.1054849
1411.614,0,14.37,710.5,183.2,33.8,176,20,12,29.5301,0,3.723391,0,0,0.3291218,0.1074903
1411.974,0,14.37,714,183.2,33.8,176,19.60784,12,29.5301,0,3.724121,0,0,0.3414627,0.1115208
1412.639,0,14.37,708.5,183.2,33.8,176,20,12,29.5301,0,3.724759,0,0,0.3282619,0.1072094
1413.135,0,14.204,708.75,185,33.8,176,20,12,29.5301,0,3.725276,0,0,0.2640337,0.08623268
1413.504,0,14.204,709.75,185,33.8,176,19.60784,12,29.5301,0,3.726616,0,0,0.3115408,0.1017484
1413.843,0,14.204,710.25,185,33.8,176,20,12,29.5301,0,3.72718,0,0,0.2719464,0.08881696
